"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/TrueMercyAfrica/","","","","","","Sat 14th Sep,2019 11:02 am"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/","","","","","","Sat 14th Sep,2019 11:02 am"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/TrueMercyAfrica/","","","","","","Sat 14th Sep,2019 11:02 am"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/TrueMercyAfrica/","","","","","","Sat 14th Sep,2019 11:02 am"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/","","","","","","Sat 14th Sep,2019 11:02 am"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/TrueMercyAfrica/","","","","","","Sat 14th Sep,2019 11:02 am"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/TrueMercyAfrica/","","","","","","Sat 14th Sep,2019 11:02 am"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","","","","","","","Sun 15th Sep,2019 10:07 am"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/truemercyafrica/","","","","","","Sun 15th Sep,2019 10:07 am"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/truemercyafrica/","","","","","","Sun 15th Sep,2019 10:07 am"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","","","","","","","Sun 15th Sep,2019 10:18 am"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/truemercyafrica/","","","","","","Sun 15th Sep,2019 10:18 am"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/truemercyafrica/","","","","","","Sun 15th Sep,2019 10:18 am"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/truemercyafrica/english/pro.php","","","","","","Sun 15th Sep,2019 10:19 am"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/truemercyafrica/index.php","","","","","","Sun 15th Sep,2019 10:19 am"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/truemercyafrica/index.php","","","","","","Sun 15th Sep,2019 10:19 am"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/truemercyafrica/english/volunteer.php","","","","","","Sun 15th Sep,2019 10:20 am"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/truemercyafrica/index.php","","","","","","Sun 15th Sep,2019 10:20 am"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/truemercyafrica/index.php","","","","","","Sun 15th Sep,2019 10:20 am"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/truemercyafrica/english/contact.php","","","","","","Sun 15th Sep,2019 10:58 am"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/truemercyafrica/index.php","","","","","","Sun 15th Sep,2019 10:58 am"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/truemercyafrica/index.php","","","","","","Sun 15th Sep,2019 10:58 am""","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/TrueMercyAfrica/index.php","""","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/TrueMercyAfrica/index.php","","","","","","Tue 17th Sep,2019 09:10 am"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","","","","","","","Tue 17th Sep,2019 09:12 am"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/truemercyafrica/index.php","","","","","","Tue 17th Sep,2019 09:12 am"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/truemercyafrica/index.php","","","","","","Tue 17th Sep,2019 09:12 am"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","","","","","","","Tue 17th Sep,2019 09:12 am"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/truemercyafrica/","","","","","","Tue 17th Sep,2019 09:12 am"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/truemercyafrica/","","","","","","Tue 17th Sep,2019 09:12 am"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","","","","","","","Tue 17th Sep,2019 09:14 am"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/truemercyafrica/","","","","","","Tue 17th Sep,2019 09:14 am"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/truemercyafrica/","","","","","","Tue 17th Sep,2019 09:14 am"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","","","","","","","Tue 17th Sep,2019 05:05 pm"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/truemercyafrica/index","","","","","","Tue 17th Sep,2019 05:05 pm"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/truemercyafrica/index","","","","","","Tue 17th Sep,2019 05:05 pm"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","","","","","","","Tue 17th Sep,2019 05:05 pm"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/truemercyafrica/index","","","","","","Tue 17th Sep,2019 05:05 pm"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/truemercyafrica/index","","","","","","Tue 17th Sep,2019 05:05 pm"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","","","","","","","Tue 17th Sep,2019 05:05 pm"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/truemercyafrica/es","","","","","","Tue 17th Sep,2019 05:05 pm"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/truemercyafrica/es","","","","","","Tue 17th Sep,2019 05:05 pm"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","","","","","","","Tue 17th Sep,2019 05:05 pm"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/truemercyafrica/fr","","","","","","Tue 17th Sep,2019 05:05 pm"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/truemercyafrica/fr","","","","","","Tue 17th Sep,2019 05:05 pm"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","","","","","","","Tue 17th Sep,2019 05:08 pm"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/truemercyafrica/","","","","","","Tue 17th Sep,2019 05:08 pm"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/truemercyafrica/","","","","","","Tue 17th Sep,2019 05:08 pm"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/truemercyafrica/english/about","","","","","","Tue 17th Sep,2019 05:09 pm"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/truemercyafrica/index.php","","","","","","Tue 17th Sep,2019 05:09 pm"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/truemercyafrica/index.php","","","","","","Tue 17th Sep,2019 05:09 pm"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/truemercyafrica/english/about.php","","","","","","Tue 17th Sep,2019 05:09 pm"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/truemercyafrica/index.php","","","","","","Tue 17th Sep,2019 05:09 pm"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/truemercyafrica/index.php","","","","","","Tue 17th Sep,2019 05:09 pm"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/truemercyafrica/index.php","","","","","","Tue 17th Sep,2019 05:09 pm"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/truemercyafrica/index.php","","","","","","Tue 17th Sep,2019 05:09 pm"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/truemercyafrica/index.php","","","","","","Tue 17th Sep,2019 05:09 pm"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/truemercyafrica/index.php","","","","","","Tue 17th Sep,2019 05:09 pm"
